year,month,lat,lon,sst
2021,1,-71.94500732421875,-15.944999694824219,-1.7999825477600098
2021,1,-71.94500732421875,-13.944999694824219,-1.7999999523162842
2021,1,-71.94500732421875,172.05499267578125,-0.6449332237243652
2021,1,-71.94500732421875,174.05499267578125,-0.2815406322479248
2021,1,-71.94500732421875,176.05499267578125,-0.27857741713523865
2021,1,-71.94500732421875,178.05499267578125,-0.5403938889503479
2021,1,-69.94500732421875,-179.94500732421875,-1.31265389919281
2021,1,-69.94500732421875,-177.94500732421875,-1.360270619392395
2021,1,-69.94500732421875,-175.94500732421875,-1.324123501777649
2021,1,-69.94500732421875,-173.94500732421875,-1.3707574605941772
2021,1,-69.94500732421875,-171.94500732421875,-1.3121600151062012
2021,1,-69.94500732421875,-169.94500732421875,-1.116827130317688
2021,1,-69.94500732421875,-167.94500732421875,-0.82237708568573
2021,1,-69.94500732421875,-165.94500732421875,-0.5922245383262634
2021,1,-69.94500732421875,-163.94500732421875,-0.4990758001804352
2021,1,-69.94500732421875,-161.94500732421875,-0.5350906252861023
2021,1,-69.94500732421875,-159.94500732421875,-0.5470906496047974
2021,1,-69.94500732421875,-157.94500732421875,-0.5453948378562927
2021,1,-69.94500732421875,-155.94500732421875,-0.6302261352539062
2021,1,-69.94500732421875,-153.94500732421875,-0.7168561220169067
2021,1,-69.94500732421875,-151.94500732421875,-0.7637786865234375
2021,1,-69.94500732421875,-149.94500732421875,-0.8272648453712463
2021,1,-69.94500732421875,-147.94500732421875,-0.9175702929496765
2021,1,-69.94500732421875,-145.94500732421875,-1.0601118803024292
2021,1,-69.94500732421875,-143.94500732421875,-1.1572961807250977
2021,1,-69.94500732421875,-141.94500732421875,-1.1858184337615967
2021,1,-69.94500732421875,-139.94500732421875,-1.1748507022857666
2021,1,-69.94500732421875,-137.94500732421875,-1.1726467609405518
2021,1,-69.94500732421875,-135.94500732421875,-1.190471887588501
2021,1,-69.94500732421875,-133.94500732421875,-1.3047219514846802
2021,1,-69.94500732421875,-131.94500732421875,-1.5375573635101318
2021,1,-69.94500732421875,-129.94500732421875,-1.7309390306472778
2021,1,-69.94500732421875,-127.94500732421875,-1.7973510026931763
2021,1,-69.94500732421875,-125.94500732421875,-1.7999587059020996
2021,1,-69.94500732421875,-123.94500732421875,-1.7998942136764526
2021,1,-69.94500732421875,-121.94500732421875,-1.7919692993164062
2021,1,-69.94500732421875,-119.94500732421875,-1.7952854633331299
2021,1,-69.94500732421875,-117.94500732421875,-1.799714207649231
2021,1,-69.94500732421875,-115.94500732421875,-1.7990700006484985
2021,1,-69.94500732421875,-113.94500732421875,-1.7737268209457397
2021,1,-69.94500732421875,-111.94500732421875,-1.7988790273666382
2021,1,-69.94500732421875,-109.94500732421875,-1.7999087572097778
2021,1,-69.94500732421875,-107.94500732421875,-1.7911051511764526
2021,1,-69.94500732421875,-105.94500732421875,-1.7670655250549316
2021,1,-69.94500732421875,-103.94500732421875,-1.7687487602233887
2021,1,-69.94500732421875,-101.94500732421875,-1.756402611732483
2021,1,-69.94500732421875,-99.94500732421875,-1.6994044780731201
2021,1,-69.94500732421875,-97.94500732421875,-1.692241907119751
2021,1,-69.94500732421875,-95.94500732421875,-1.7614961862564087
2021,1,-69.94500732421875,-93.94500732421875,-1.752228021621704
2021,1,-69.94500732421875,-91.94500732421875,-1.6732732057571411
2021,1,-69.94500732421875,-89.94500732421875,-1.601051926612854
2021,1,-69.94500732421875,-87.94500732421875,-1.233837366104126
2021,1,-69.94500732421875,-85.94500732421875,-0.739991307258606
2021,1,-69.94500732421875,-83.94500732421875,-0.1450938731431961
2021,1,-69.94500732421875,-81.94500732421875,-0.12210677564144135
2021,1,-69.94500732421875,-79.94500732421875,-0.3676542043685913
2021,1,-69.94500732421875,-77.94500732421875,-1.0018054246902466
2021,1,-69.94500732421875,-75.94500732421875,-1.7156071662902832
2021,1,-69.94500732421875,-59.94499969482422,-1.7944777011871338
2021,1,-69.94500732421875,-57.94499969482422,-1.7999999523162842
2021,1,-69.94500732421875,-55.94499969482422,-1.7999999523162842
2021,1,-69.94500732421875,-53.94499969482422,-1.7999999523162842
2021,1,-69.94500732421875,-51.94499969482422,-1.7999999523162842
2021,1,-69.94500732421875,-49.94499969482422,-1.7999999523162842
2021,1,-69.94500732421875,-47.94499969482422,-1.7999999523162842
2021,1,-69.94500732421875,-45.94499969482422,-1.7999999523162842
2021,1,-69.94500732421875,-43.94499969482422,-1.7999999523162842
2021,1,-69.94500732421875,-41.94499969482422,-1.7994041442871094
2021,1,-69.94500732421875,-39.94499969482422,-1.7928135395050049
2021,1,-69.94500732421875,-37.94499969482422,-1.7602847814559937
2021,1,-69.94500732421875,-35.94499969482422,-1.7416980266571045
2021,1,-69.94500732421875,-33.94499969482422,-1.7026296854019165
2021,1,-69.94500732421875,-31.944997787475586,-1.6422168016433716
2021,1,-69.94500732421875,-29.944997787475586,-1.5567255020141602
2021,1,-69.94500732421875,-27.94500160217285,-1.4533571004867554
2021,1,-69.94500732421875,-25.94500160217285,-1.300161600112915
2021,1,-69.94500732421875,-23.94499969482422,-1.0932703018188477
2021,1,-69.94500732421875,-21.94499969482422,-1.022641658782959
2021,1,-69.94500732421875,-19.94499969482422,-0.9553506374359131
2021,1,-69.94500732421875,-17.94499969482422,-0.923585832118988
2021,1,-69.94500732421875,-15.944999694824219,-0.8691632151603699
2021,1,-69.94500732421875,-13.944999694824219,-0.9791632294654846
2021,1,-69.94500732421875,-11.945000648498535,-1.2810544967651367
2021,1,-69.94500732421875,-9.945000648498535,-1.673959732055664
2021,1,-69.94500732421875,-7.945000648498535,-1.7719980478286743
2021,1,-69.94500732421875,-5.945000171661377,-1.7949074506759644
2021,1,-69.94500732421875,-3.945000410079956,-1.7999171018600464
2021,1,-69.94500732421875,-1.9449999332427979,-1.7602494955062866
2021,1,-69.94500732421875,2.054999828338623,-1.7198295593261719
2021,1,-69.94500732421875,4.054999828338623,-1.7371081113815308
2021,1,-69.94500732421875,6.054999828338623,-1.7656993865966797
2021,1,-69.94500732421875,8.054999351501465,-1.7201077938079834
2021,1,-69.94500732421875,10.054999351501465,-1.7367452383041382
2021,1,-69.94500732421875,12.054999351501465,-1.764604091644287
2021,1,-69.94500732421875,20.05500030517578,-1.7999999523162842
2021,1,-69.94500732421875,22.05500030517578,-1.7843248844146729
2021,1,-69.94500732421875,24.05500030517578,-1.7005767822265625
2021,1,-69.94500732421875,26.05499839782715,-1.6379274129867554
2021,1,-69.94500732421875,28.05499839782715,-1.6096853017807007
2021,1,-69.94500732421875,162.05499267578125,-1.7989671230316162
2021,1,-69.94500732421875,164.05499267578125,-1.7997771501541138
2021,1,-69.94500732421875,166.05499267578125,-1.7999999523162842
2021,1,-69.94500732421875,168.05499267578125,-1.7883732318878174
2021,1,-69.94500732421875,170.05499267578125,-1.793692946434021
2021,1,-69.94500732421875,172.05499267578125,-1.6931496858596802
2021,1,-69.94500732421875,174.05499267578125,-1.438523530960083
2021,1,-69.94500732421875,176.05499267578125,-1.1680018901824951
2021,1,-69.94500732421875,178.05499267578125,-1.1730765104293823
2021,1,-67.94500732421875,-179.94500732421875,-0.6997977495193481
2021,1,-67.94500732421875,-177.94500732421875,-0.5308344960212708
2021,1,-67.94500732421875,-175.94500732421875,-0.4534635543823242
2021,1,-67.94500732421875,-173.94500732421875,-0.31891775131225586
2021,1,-67.94500732421875,-171.94500732421875,-0.2910258173942566
2021,1,-67.94500732421875,-169.94500732421875,-0.2702706456184387
2021,1,-67.94500732421875,-167.94500732421875,-0.23137935996055603
2021,1,-67.94500732421875,-165.94500732421875,-0.08666451275348663
2021,1,-67.94500732421875,-163.94500732421875,-0.10563064366579056
2021,1,-67.94500732421875,-161.94500732421875,-0.29303839802742004
2021,1,-67.94500732421875,-159.94500732421875,-0.4696003198623657
2021,1,-67.94500732421875,-157.94500732421875,-0.5786157846450806
2021,1,-67.94500732421875,-155.94500732421875,-0.5906251668930054
2021,1,-67.94500732421875,-153.94500732421875,-0.5820419192314148
2021,1,-67.94500732421875,-151.94500732421875,-0.6258132457733154
2021,1,-67.94500732421875,-149.94500732421875,-0.6051135659217834
2021,1,-67.94500732421875,-147.94500732421875,-0.5226799845695496
2021,1,-67.94500732421875,-145.94500732421875,-0.5706964731216431
2021,1,-67.94500732421875,-143.94500732421875,-0.550436794757843
2021,1,-67.94500732421875,-141.94500732421875,-0.6621351838111877
2021,1,-67.94500732421875,-139.94500732421875,-0.7040209770202637
2021,1,-67.94500732421875,-137.94500732421875,-0.7514755129814148
2021,1,-67.94500732421875,-135.94500732421875,-0.8355886936187744
2021,1,-67.94500732421875,-133.94500732421875,-0.9725777506828308
2021,1,-67.94500732421875,-131.94500732421875,-1.1822038888931274
2021,1,-67.94500732421875,-129.94500732421875,-1.2686090469360352
2021,1,-67.94500732421875,-127.94500732421875,-1.3626638650894165
2021,1,-67.94500732421875,-125.94500732421875,-1.4067429304122925
2021,1,-67.94500732421875,-123.94500732421875,-1.3941164016723633
2021,1,-67.94500732421875,-121.94500732421875,-1.4587641954421997
2021,1,-67.94500732421875,-119.94500732421875,-1.4621013402938843
2021,1,-67.94500732421875,-117.94500732421875,-1.3595212697982788
2021,1,-67.94500732421875,-115.94500732421875,-1.4317080974578857
2021,1,-67.94500732421875,-113.94500732421875,-1.4373074769973755
2021,1,-67.94500732421875,-111.94500732421875,-1.5997986793518066
2021,1,-67.94500732421875,-109.94500732421875,-1.6347554922103882
2021,1,-67.94500732421875,-107.94500732421875,-1.2693181037902832
2021,1,-67.94500732421875,-105.94500732421875,-0.6055783629417419
2021,1,-67.94500732421875,-103.94500732421875,-0.28110256791114807
2021,1,-67.94500732421875,-101.94500732421875,-0.23370935022830963
2021,1,-67.94500732421875,-99.94500732421875,-0.049880001693964005
2021,1,-67.94500732421875,-97.94500732421875,0.04503709822893143
2021,1,-67.94500732421875,-95.94500732421875,0.01941419392824173
2021,1,-67.94500732421875,-93.94500732421875,0.35705065727233887
2021,1,-67.94500732421875,-91.94500732421875,0.42049580812454224
2021,1,-67.94500732421875,-89.94500732421875,0.5324887037277222
2021,1,-67.94500732421875,-87.94500732421875,0.7111380696296692
2021,1,-67.94500732421875,-85.94500732421875,0.8765738606452942
2021,1,-67.94500732421875,-83.94500732421875,0.8234016299247742
2021,1,-67.94500732421875,-81.94500732421875,1.0326348543167114
2021,1,-67.94500732421875,-79.94500732421875,0.8799993395805359
2021,1,-67.94500732421875,-77.94500732421875,0.7441822290420532
2021,1,-67.94500732421875,-75.94500732421875,0.47887998819351196
2021,1,-67.94500732421875,-73.94500732421875,0.3343445062637329
2021,1,-67.94500732421875,-71.94500732421875,-0.028315484523773193
2021,1,-67.94500732421875,-69.94500732421875,-0.03985612839460373
2021,1,-67.94500732421875,-67.94500732421875,0.02998548373579979
2021,1,-67.94500732421875,-59.94499969482422,-1.7862725257873535
2021,1,-67.94500732421875,-57.94499969482422,-1.799884557723999
2021,1,-67.94500732421875,-55.94499969482422,-1.7991989850997925
2021,1,-67.94500732421875,-53.94499969482422,-1.7998900413513184
2021,1,-67.94500732421875,-51.94499969482422,-1.7999999523162842
2021,1,-67.94500732421875,-49.94499969482422,-1.7834199666976929
2021,1,-67.94500732421875,-47.94499969482422,-1.7337316274642944
2021,1,-67.94500732421875,-45.94499969482422,-1.6850935220718384
2021,1,-67.94500732421875,-43.94499969482422,-1.717810034751892
2021,1,-67.94500732421875,-41.94499969482422,-1.7644274234771729
2021,1,-67.94500732421875,-39.94499969482422,-1.7595945596694946
2021,1,-67.94500732421875,-37.94499969482422,-1.7206480503082275
2021,1,-67.94500732421875,-35.94499969482422,-1.6150606870651245
2021,1,-67.94500732421875,-33.94499969482422,-1.4554474353790283
2021,1,-67.94500732421875,-31.944997787475586,-1.3789480924606323
2021,1,-67.94500732421875,-29.944997787475586,-1.2686489820480347
2021,1,-67.94500732421875,-27.94500160217285,-1.0873732566833496
2021,1,-67.94500732421875,-25.94500160217285,-0.8633548617362976
2021,1,-67.94500732421875,-23.94499969482422,-0.7114371061325073
2021,1,-67.94500732421875,-21.94499969482422,-0.5093006491661072
2021,1,-67.94500732421875,-19.94499969482422,-0.4287009537220001
2021,1,-67.94500732421875,-17.94499969482422,-0.37870872020721436
2021,1,-67.94500732421875,-15.944999694824219,-0.3464958071708679
2021,1,-67.94500732421875,-13.944999694824219,-0.14436225593090057
2021,1,-67.94500732421875,-11.945000648498535,-0.10959548503160477
2021,1,-67.94500732421875,-9.945000648498535,-0.1097429022192955
2021,1,-67.94500732421875,-7.945000648498535,-0.1077609658241272
2021,1,-67.94500732421875,-5.945000171661377,-0.19257418811321259
2021,1,-67.94500732421875,-3.945000410079956,-0.4415477514266968
2021,1,-67.94500732421875,-1.9449999332427979,-0.508415162563324
2021,1,-67.94500732421875,0.054999999701976776,-0.4019032120704651
2021,1,-67.94500732421875,2.054999828338623,-0.40998774766921997
2021,1,-67.94500732421875,4.054999828338623,-0.6629564762115479
2021,1,-67.94500732421875,6.054999828338623,-0.8274967670440674
2021,1,-67.94500732421875,8.054999351501465,-1.0659784078598022
2021,1,-67.94500732421875,10.054999351501465,-1.4954487085342407
2021,1,-67.94500732421875,12.054999351501465,-1.731634497642517
2021,1,-67.94500732421875,14.055000305175781,-1.6087329387664795
2021,1,-67.94500732421875,16.05500030517578,-1.425695776939392
2021,1,-67.94500732421875,18.05500030517578,-1.334058403968811
2021,1,-67.94500732421875,20.05500030517578,-1.034152865409851
2021,1,-67.94500732421875,22.05500030517578,-0.9039883613586426
2021,1,-67.94500732421875,24.05500030517578,-1.2133357524871826
2021,1,-67.94500732421875,26.05499839782715,-1.3318886756896973
2021,1,-67.94500732421875,28.05499839782715,-1.4283409118652344
2021,1,-67.94500732421875,30.055002212524414,-1.370448112487793
2021,1,-67.94500732421875,32.05500030517578,-1.6713944673538208
2021,1,-67.94500732421875,34.05500030517578,-1.6049590110778809
2021,1,-67.94500732421875,36.05500030517578,-1.5838086605072021
2021,1,-67.94500732421875,38.05500030517578,-1.5259544849395752
2021,1,-67.94500732421875,40.05500030517578,-1.534218430519104
2021,1,-67.94500732421875,42.05500030517578,-1.7601406574249268
2021,1,-67.94500732421875,44.05500030517578,-1.7999999523162842
2021,1,-67.94500732421875,70.05499267578125,-1.5420193672180176
2021,1,-67.94500732421875,72.05499267578125,-1.7995247840881348
2021,1,-67.94500732421875,74.05499267578125,-1.7148990631103516
2021,1,-67.94500732421875,76.05499267578125,-1.287473201751709
2021,1,-67.94500732421875,78.05499267578125,-0.6820767521858215
2021,1,-67.94500732421875,80.05499267578125,-0.5754684805870056
2021,1,-67.94500732421875,150.05499267578125,-1.7871084213256836
2021,1,-67.94500732421875,152.05499267578125,-1.7936609983444214
2021,1,-67.94500732421875,154.05499267578125,-1.7956570386886597
2021,1,-67.94500732421875,156.05499267578125,-1.7999910116195679
2021,1,-67.94500732421875,158.05499267578125,-1.7990728616714478
2021,1,-67.94500732421875,160.05499267578125,-1.683454155921936
2021,1,-67.94500732421875,162.05499267578125,-1.5404539108276367
2021,1,-67.94500732421875,164.05499267578125,-1.2986564636230469
2021,1,-67.94500732421875,166.05499267578125,-1.2378087043762207
2021,1,-67.94500732421875,168.05499267578125,-1.249418020248413
2021,1,-67.94500732421875,170.05499267578125,-1.256532907485962
2021,1,-67.94500732421875,172.05499267578125,-1.3485338687896729
